platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
pypi,GitPython,2.1.5,1.14493883,Not Participating,2022-10-25T13:00:26.123137,https://libraries.io/api/pypi/GitPython,200,24,1998,5447,https://github.com/gitpython-developers/GitPython,200,2022-10-25T13:00:28.585666,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/gitpython-developers/GitPython,200,,,,2022-10-25T13:00:49.737682,6.1,2022-10-25T13:01:00.869133,0.6475,2105
pypi,unittest2,1.1.0,1.143178266,Not Participating,2022-10-25T13:01:01.679171,https://libraries.io/api/pypi/unittest2,200,15,157,7411,,,,,,,,,,,,,
nuget,System.Reflection.Emit.Lightweight,4.3.0,1.142261838,Not Participating,2022-10-25T11:16:51.651357,https://libraries.io/api/nuget/system.reflection.emit.lightweight,200,24,1137,1636,https://github.com/dotnet/corefx,200,2022-10-24T22:07:44.578447,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dotnet/corefx,200,,,,2022-10-25T09:54:00.062009,4.7,2022-10-24T22:07:50.966048,0.47947,609132
pypi,tox,2.9.0rc1,1.140243994,Not Participating,2022-10-25T06:20:50.556477,https://libraries.io/api/pypi/tox,200,23,2695,18200,https://github.com/tox-dev/tox,200,2022-10-25T06:20:51.089056,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/tox-dev/tox,200,,,,2022-10-25T10:05:05.837502,7.1,2022-10-25T06:20:56.109901,0.66234,5101
nuget,System.Reflection.Emit,4.3.0,1.137948964,Not Participating,2022-10-25T11:46:52.384450,https://libraries.io/api/nuget/system.reflection.emit,200,24,1493,1697,https://github.com/dotnet/corefx,200,2022-10-24T22:07:44.578447,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dotnet/corefx,200,,,,2022-10-25T09:54:00.062009,4.7,2022-10-24T22:07:50.966048,0.47947,609132
maven,org.bouncycastle:bcprov-jdk15on,1.64,1.117354992,Not Participating,2022-10-24T23:03:48.733832,https://libraries.io/api/maven/org.bouncycastle:bcprov-jdk15on,200,21,1491,4003,https://github.com/bcgit/bc-java,200,2022-10-24T23:03:49.553778,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/bcgit/bc-java,200,,,,2022-10-25T09:57:38.590529,5.9,2022-10-24T23:03:54.563057,0.648,1943
maven,commons-logging:commons-logging,1.0.3,1.117302072,Not Participating,2022-10-24T19:42:41.356962,https://libraries.io/api/maven/commons-logging:commons-logging,200,19,5277,35268,http://svn.apache.org/repos/asf/commons/proper/logging/trunk,404,,,,,,,,,,,
pypi,webencodings,0.5.1,1.088581669,Not Participating,2022-10-24T22:11:16.789917,https://libraries.io/api/pypi/webencodings,200,19,410,7459,https://github.com/SimonSapin/python-webencodings,200,2022-10-24T22:11:17.466128,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/SimonSapin/python-webencodings,200,,,,2022-10-25T11:00:27.857070,4.8,2022-10-24T22:11:28.430929,0.20887,4
maven,org.hdrhistogram:HdrHistogram,2.1.12,1.085008438,Not Participating,2022-10-24T22:03:28.587179,https://libraries.io/api/maven/org.hdrhistogram:hdrhistogram,200,22,336,657,https://github.com/HdrHistogram/HdrHistogram,200,2022-10-24T22:03:29.502064,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/HdrHistogram/HdrHistogram,200,,,,2022-10-25T09:49:42.973641,4.3,2022-10-24T22:03:38.092864,0.42202,695
maven,org.bouncycastle:bcpkix-jdk15on,1.64,1.082636357,Not Participating,2022-10-25T06:20:18.022689,https://libraries.io/api/maven/org.bouncycastle:bcpkix-jdk15on,200,20,953,2226,https://github.com/bcgit/bc-java,200,2022-10-24T23:03:49.553778,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/bcgit/bc-java,200,,,,2022-10-25T09:57:38.590529,5.9,2022-10-24T23:03:54.563057,0.648,1943
maven,org.apache.logging.log4j:log4j-api,2.12.1,1.07756873,Not Participating,2022-10-24T20:16:36.066820,https://libraries.io/api/maven/org.apache.logging.log4j:log4j-api,200,17,3029,15358,https://github.com/apache/logging-log4j2,200,2022-10-24T20:16:36.758896,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/logging-log4j2,200,,,,2022-10-24T20:16:51.247888,7.1,2022-10-24T20:17:01.345566,0.66707,640
nuget,System.ObjectModel,4.3.0,1.077460909,Not Participating,2022-10-25T11:46:51.430588,https://libraries.io/api/nuget/system.objectmodel,200,16,516,5379,,,,,,,,,,,,,
maven,com.fasterxml.jackson.core:jackson-annotations,2.12.3,1.065492684,Not Participating,2022-10-24T19:34:24.691302,https://libraries.io/api/maven/com.fasterxml.jackson.core:jackson-annotations,200,25,4856,29185,https://github.com/FasterXML/jackson-annotations,200,2022-10-24T19:34:25.461924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/FasterXML/jackson-annotations,200,,,,2022-10-24T19:34:40.540156,7.1,2022-10-24T19:34:48.125958,0.53281,493
maven,org.springframework:spring-aop,5.3.7,1.06527704,Not Participating,2022-10-24T20:23:21.594712,https://libraries.io/api/maven/org.springframework:spring-aop,200,27,1710,40006,https://github.com/spring-projects/spring-framework,200,2022-10-24T19:34:02.521309,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/spring-projects/spring-framework,200,,,,2022-10-24T19:34:19.710321,6.2,2022-10-24T19:34:24.365017,0.78613,16054
maven,com.fasterxml.jackson.core:jackson-core,2.12.3,1.060317235,Not Participating,2022-10-24T19:33:27.247437,https://libraries.io/api/maven/com.fasterxml.jackson.core:jackson-core,200,26,5450,41831,https://github.com/FasterXML/jackson-core,200,2022-10-24T19:33:27.941687,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/FasterXML/jackson-core,200,,,,2022-10-24T19:33:45.084286,6.8,2022-10-24T19:34:01.559012,0.67001,11767
maven,com.vaadin.external.google:android-json,0.0.20131108.vaadin1,1.046192573,Not Participating,2022-10-25T06:21:11.094334,https://libraries.io/api/maven/com.vaadin.external.google:android-json,200,8,25,444,http://developer.android.com/sdk/,200,2022-10-25T06:21:11.830033,https://bestpractices.coreinfrastructure.org/en/projects.json?url=http%3A//developer.android.com/sdk/,200,,,,,,,,
maven,commons-httpclient:commons-httpclient,3.1,1.046191786,Not Participating,2022-10-25T08:21:09.430797,https://libraries.io/api/maven/commons-httpclient:commons-httpclient,200,18,1429,13808,http://svn.apache.org/repos/asf/jakarta/httpcomponents/oac.hc3x/trunk,404,,,,,,,,,,,
pypi,Babel,2.6.0,1.032458384,Not Participating,2022-10-25T12:50:53.934567,https://libraries.io/api/pypi/Babel,200,23,753,18006,https://github.com/python-babel/babel,200,2022-10-25T12:50:58.302579,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/python-babel/babel,200,,,,2022-10-25T12:51:18.251629,4.6,2022-10-25T12:51:23.849192,0.6017,1726
pypi,certifi,2017.4.17,1.030502203,Not Participating,2022-10-24T20:21:52.070414,https://libraries.io/api/pypi/certifi,200,27,3723,39709,https://github.com/certifi/python-certifi,200,2022-10-24T20:21:52.683519,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/certifi/python-certifi,200,,,,2022-10-24T20:22:08.243584,4.6,2022-10-24T20:22:12.262460,0.5679,4889
pypi,gitdb2,2.0.2,1.024242421,Not Participating,2022-10-25T13:01:02.469905,https://libraries.io/api/pypi/gitdb2,200,18,75,1030,https://github.com/gitpython-developers/gitdb,200,2022-10-25T12:58:46.125031,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/gitpython-developers/gitdb,200,,,,2022-10-25T12:59:05.447398,3.9,2022-10-25T12:59:19.537387,0.40294,639
maven,org.apache.httpcomponents:httpcore,4.4.13,1.022055302,Not Participating,2022-10-24T19:41:20.772851,https://libraries.io/api/maven/org.apache.httpcomponents:httpcore,200,21,2425,12972,https://github.com/apache/httpcomponents-core,200,2022-10-24T19:41:21.392616,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/httpcomponents-core,200,,,,2022-10-24T19:41:36.293486,7.8,2022-10-24T19:41:48.276075,0.56729,90
