platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,@toruslabs/tweetnacl-js,1.0.3,1.78776999,Not Participating,2022-10-24T18:22:04.169275,https://libraries.io/api/npm/%40toruslabs%2Ftweetnacl-js,200,13,5,0,https://github.com/dchest/tweetnacl-js,200,2022-10-24T15:33:09.469633,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dchest/tweetnacl-js,200,,,,2022-10-24T15:33:18.803754,4.8,2022-10-24T15:33:22.438252,0.45644,206
npm,ms,2.0.0,1.775429636,Not Participating,2022-10-24T11:55:49.566227,https://libraries.io/api/npm/ms,200,27,2994,781914,https://github.com/vercel/ms,200,2022-10-24T11:55:50.016627,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/vercel/ms,200,,,,2022-10-24T12:41:15.436781,5.4,2022-10-24T12:41:20.737193,0.44311,120
npm,util-deprecate,1.0.2,1.757290927,Not Participating,2022-10-24T13:33:30.576372,https://libraries.io/api/npm/util-deprecate,200,24,482,652547,https://github.com/TooTallNate/util-deprecate,200,2022-10-24T13:33:31.082171,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/TooTallNate/util-deprecate,200,,,,2022-10-24T13:33:34.540725,4.6,2022-10-24T13:35:50.840201,0.13036,2
npm,express,4.16.4,1.749678454,15,2022-10-24T11:55:25.761825,https://libraries.io/api/npm/express,200,31,80908,1122978,https://github.com/expressjs/express,200,2022-10-24T11:55:26.461237,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/express,200,,,,2022-10-24T12:38:32.202997,5.4,2022-10-24T12:38:36.303903,0.69529,6281
npm,number-is-nan,1.0.1,1.72944425,Not Participating,2022-10-24T14:22:26.698293,https://libraries.io/api/npm/number-is-nan,200,21,243,606742,https://github.com/sindresorhus/number-is-nan,200,2022-10-24T14:22:27.324750,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/number-is-nan,200,,,,2022-10-24T14:22:31.005021,4.3,2022-10-24T14:24:44.892452,0.11036,6
npm,escape-string-regexp,1.0.5,1.72453896,Not Participating,2022-10-24T13:20:28.420859,https://libraries.io/api/npm/escape-string-regexp,200,26,3119,773946,https://github.com/sindresorhus/escape-string-regexp,200,2022-10-24T13:20:29.023246,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/escape-string-regexp,200,,,,2022-10-24T13:20:36.894937,4.4,2022-10-24T13:20:47.982043,0.25845,183
npm,set-blocking,2.0.0,1.711813425,Not Participating,2022-10-24T15:32:04.562422,https://libraries.io/api/npm/set-blocking,200,23,440,542985,https://github.com/yargs/set-blocking,200,2022-10-24T15:32:05.214227,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/set-blocking,200,,,,2022-10-24T15:32:09.722169,4.4,2022-10-24T15:32:19.628547,0.18175,0
npm,core-util-is,1.0.2,1.708417097,Not Participating,2022-10-24T13:55:33.679603,https://libraries.io/api/npm/core-util-is,200,25,646,813340,https://github.com/isaacs/core-util-is,200,2022-10-24T13:55:34.401637,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/core-util-is,200,,,,2022-10-24T13:55:39.267606,4.5,2022-10-24T13:57:54.150301,0.22502,19
npm,delayed-stream,1.0.0,1.670951433,Not Participating,2022-10-24T14:25:22.058232,https://libraries.io/api/npm/delayed-stream,200,23,449,628916,https://github.com/felixge/node-delayed-stream,200,2022-10-24T14:25:22.672980,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/felixge/node-delayed-stream,200,,,,2022-10-24T14:25:28.012296,4.6,2022-10-24T14:25:59.318861,0.14755,0
npm,redux,3.7.2,1.657732913,Not Participating,2022-10-24T12:57:06.458817,https://libraries.io/api/npm/redux,200,31,19670,160941,https://github.com/reduxjs/redux,200,2022-10-24T12:57:07.074214,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/reduxjs/redux,200,,,,2022-10-24T12:57:23.036263,5.4,2022-10-24T12:57:27.176754,0.69675,3194
npm,path-is-absolute,1.0.1,1.633299882,Not Participating,2022-10-24T13:58:09.035980,https://libraries.io/api/npm/path-is-absolute,200,24,865,700149,https://github.com/sindresorhus/path-is-absolute,200,2022-10-24T13:58:09.654222,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/path-is-absolute,200,,,,2022-10-24T13:58:13.331210,5.1,2022-10-24T14:00:25.681224,0.14476,28
npm,os-tmpdir,1.0.2,1.619623823,Not Participating,2022-10-24T14:34:36.537534,https://libraries.io/api/npm/os-tmpdir,200,23,444,581994,https://github.com/sindresorhus/os-tmpdir,200,2022-10-24T14:34:37.232052,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/os-tmpdir,200,,,,2022-10-24T14:34:40.327133,5.3,2022-10-24T14:36:50.795901,0.10108,32
npm,code-point-at,1.1.0,1.61004915,Not Participating,2022-10-24T15:38:55.070092,https://libraries.io/api/npm/code-point-at,200,21,210,674668,https://github.com/sindresorhus/code-point-at,200,2022-10-24T15:38:55.686996,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/code-point-at,200,,,,2022-10-24T15:38:59.779713,4.3,2022-10-24T15:39:09.726947,0.07177,0
npm,inflight,1.0.6,1.609894872,Not Participating,2022-10-24T14:06:43.928454,https://libraries.io/api/npm/inflight,200,25,451,719751,https://github.com/npm/inflight,200,2022-10-24T14:06:44.534154,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/npm/inflight,200,,,,2022-10-24T14:06:51.745819,5.3,2022-10-24T14:06:55.756592,0.28081,12
npm,js-tokens,4.0.0,1.60753469,Not Participating,2022-10-24T13:05:06.484336,https://libraries.io/api/npm/js-tokens,200,26,702,586360,https://github.com/lydell/js-tokens,200,2022-10-24T13:05:07.174946,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lydell/js-tokens,200,,,,2022-10-24T13:05:15.396609,4.8,2022-10-24T13:05:18.421883,0.24545,30
npm,string-width,1.0.2,1.598697128,Not Participating,2022-10-24T11:56:27.408587,https://libraries.io/api/npm/string-width,200,25,730,619883,https://github.com/sindresorhus/string-width,200,2022-10-24T11:56:28.106469,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/string-width,200,,,,2022-10-24T12:47:28.637426,4.6,2022-10-24T12:47:34.378830,0.38043,143
npm,process-nextick-args,2.0.1,1.57376513,Not Participating,2022-10-24T13:01:23.091437,https://libraries.io/api/npm/process-nextick-args,200,24,370,663912,https://github.com/calvinmetcalf/process-nextick-args,200,2022-10-24T13:01:23.732754,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/calvinmetcalf/process-nextick-args,200,,,,2022-10-24T13:01:38.495388,4.6,2022-10-24T13:01:52.905277,0.25438,53
npm,react,16.8.6,1.570384648,81,2022-10-24T11:55:13.302040,https://libraries.io/api/npm/react,200,34,189150,515312,https://github.com/facebook/react,200,2022-10-24T11:55:13.951306,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/facebook/react,200,2016-04-21T21:00:21.671Z,2018-02-19T17:08:42.814Z,81,2022-10-24T12:35:31.117595,6.4,2022-10-24T12:37:12.214607,0.83041,103237
npm,is-fullwidth-code-point,2.0.0,1.567485477,Not Participating,2022-10-24T12:53:16.544351,https://libraries.io/api/npm/is-fullwidth-code-point,200,25,347,671079,https://github.com/sindresorhus/is-fullwidth-code-point,200,2022-10-24T12:53:17.195296,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/is-fullwidth-code-point,200,,,,2022-10-24T12:53:22.811919,4.4,2022-10-24T12:53:26.125816,0.21201,7
npm,path-parse,1.0.6,1.560970197,Not Participating,2022-10-24T15:04:17.299103,https://libraries.io/api/npm/path-parse,200,24,358,552565,https://github.com/jbgutierrez/path-parse,200,2022-10-24T15:04:17.945548,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jbgutierrez/path-parse,200,,,,2022-10-24T15:04:23.324349,4.4,2022-10-24T15:06:33.981967,0.3683,30271
