appendix,platform,source_name,source_version,source_release_datetime,target_name,target_version,target_scope,vuln,alias,published,fixed_version,fixed_version_count,closest_fix,fix_distance,release_date,fixed_version_match,fixed_version_found
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:39,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:49,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:32,starts-with,org.springframework:spring-webflux:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:19,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.3.19,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:08:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.2.21,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:45:49,starts-with,org.springframework:spring-core:5.2.21.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.3.16,2,org.springframework:spring-expression:5.3.16,0:1,2022-02-17 10:00:10,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.2.20,2,org.springframework:spring-expression:5.3.16,0:1,2022-03-31 12:31:35,starts-with,org.springframework:spring-expression:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,org.apache.struts:struts2-core,2.5.28.3,compile,GHSA-v8j6-6c2r-r27c,CVE-2021-31805,2022-04-12T16:15:08.133,org.apache.struts:struts2-core:2.5.30,1,org.apache.struts:struts2-core:2.5.30,2:2,2022-03-15 14:58:01,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,commons-io:commons-io,2.6,compile,GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,2021-04-13T07:15:12.327,commons-io:commons-io:2.7,1,commons-io:commons-io:2.7,1:1,2020-05-24 22:10:55,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.3,2021-12-30T07:39:08,junit:junit,4.12,test,GHSA-269g-pwp5-87pp,CVE-2020-15250,2020-10-12T18:15:13.233,junit:junit:4.13.1,1,junit:junit:4.13.1,1:1,2020-10-11 17:19:50,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:29,starts-with,org.springframework:spring-beans:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:17,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:34,starts-with,org.springframework:spring-webmvc:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:22,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:39,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:49,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:32,starts-with,org.springframework:spring-webflux:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:19,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.3.19,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:08:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.2.21,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:45:49,starts-with,org.springframework:spring-core:5.2.21.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.3.16,2,org.springframework:spring-expression:5.3.16,0:1,2022-02-17 10:00:10,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.2.20,2,org.springframework:spring-expression:5.3.16,0:1,2022-03-31 12:31:35,starts-with,org.springframework:spring-expression:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,org.apache.struts:struts2-core,2.5.28.2,compile,GHSA-v8j6-6c2r-r27c,CVE-2021-31805,2022-04-12T16:15:08.133,org.apache.struts:struts2-core:2.5.30,1,org.apache.struts:struts2-core:2.5.30,2:2,2022-03-15 14:58:01,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,commons-io:commons-io,2.6,compile,GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,2021-04-13T07:15:12.327,commons-io:commons-io:2.7,1,commons-io:commons-io:2.7,1:1,2020-05-24 22:10:55,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.2,2021-12-22T07:46:25,junit:junit,4.12,test,GHSA-269g-pwp5-87pp,CVE-2020-15250,2020-10-12T18:15:13.233,junit:junit:4.13.1,1,junit:junit:4.13.1,1:1,2020-10-11 17:19:50,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:29,starts-with,org.springframework:spring-beans:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:17,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:34,starts-with,org.springframework:spring-webmvc:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:22,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:39,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:49,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:32,starts-with,org.springframework:spring-webflux:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:19,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.3.19,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:08:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.2.21,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:45:49,starts-with,org.springframework:spring-core:5.2.21.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.3.16,2,org.springframework:spring-expression:5.3.16,0:1,2022-02-17 10:00:10,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.2.20,2,org.springframework:spring-expression:5.3.16,0:1,2022-03-31 12:31:35,starts-with,org.springframework:spring-expression:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,org.apache.struts:struts2-core,2.5.28.1,compile,GHSA-v8j6-6c2r-r27c,CVE-2021-31805,2022-04-12T16:15:08.133,org.apache.struts:struts2-core:2.5.30,1,org.apache.struts:struts2-core:2.5.30,2:2,2022-03-15 14:58:01,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,commons-io:commons-io,2.6,compile,GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,2021-04-13T07:15:12.327,commons-io:commons-io:2.7,1,commons-io:commons-io:2.7,1:1,2020-05-24 22:10:55,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28.1,2021-12-16T16:36:18,junit:junit,4.12,test,GHSA-269g-pwp5-87pp,CVE-2020-15250,2020-10-12T18:15:13.233,junit:junit:4.13.1,1,junit:junit:4.13.1,1:1,2020-10-11 17:19:50,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:29,starts-with,org.springframework:spring-beans:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-beans:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:17,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:34,starts-with,org.springframework:spring-webmvc:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webmvc:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:22,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:39,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-web:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:49,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.2.20,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 12:31:32,starts-with,org.springframework:spring-webflux:5.2.20.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework:spring-webflux:5.3.18,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 11:40:19,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.5.12,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 15:23:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-beans,4.3.26.RELEASE,compile,GHSA-36p3-wjmg-h94x,CVE-2022-22965,2022-04-01T23:15:13.870,org.springframework.boot:spring-boot-starter-webflux:2.6.6,10,org.springframework:spring-beans:5.2.20,0:1,2022-03-31 16:26:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.3.19,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:08:52,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-g5mm-vmx4-3rg7,CVE-2022-22968,2022-04-14T21:15:08.643,org.springframework:spring-core:5.2.21,2,org.springframework:spring-core:5.3.19,0:1,2022-04-13 12:45:49,starts-with,org.springframework:spring-core:5.2.21.RELEASE
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-hh26-6xwr-ggv7,CVE-2022-22970,2022-05-12T20:15:15.037,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.2.22.RELEASE,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.3.20,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:30:03,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-core,4.3.26.RELEASE,compile,GHSA-rqph-vqwm-22vc,CVE-2022-22971,2022-05-12T20:15:15.110,org.springframework:spring-core:5.2.22.RELEASE,2,org.springframework:spring-core:5.3.20,0:1,2022-05-11 09:53:42,exact-match,
B,maven,org.apache.struts:struts2-spring-plugin,2.5.28,2021-11-29T08:56:27,org.springframework:spring-expression,4.3.26.RELEASE,compile,GHSA-558x-2xjg-6232,CVE-2022-22950,2022-04-01T23:15:13.450,org.springframework:spring-expression:5.3.16,2,org.springframework:spring-expression:5.3.16,0:1,2022-02-17 10:00:10,exact-match,
