,platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count,appendix,version
306,npm,aws-sdk,0.09186581,,2022-10-24 14:40:53.332656,https://libraries.io/api/npm/aws-sdk,200.0,16.0,164.0,0.0,https://github.com/aws/aws-sdk-js,200.0,2022-10-24 14:40:54.018424,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/aws/aws-sdk-js,200.0,,,,2022-10-24 14:41:11.427985,6.0,2022-10-24 14:41:34.182340,0.74624,29095.0,A,
307,npm,webpack,0.08876444,,2022-10-24 14:41:34.662919,https://libraries.io/api/npm/webpack,200.0,33.0,192986.0,643832.0,https://github.com/webpack/webpack,200.0,2022-10-24 14:41:35.343715,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/webpack/webpack,200.0,,,,2022-10-24 14:41:52.121710,7.3,2022-10-24 14:42:01.184847,0.80028,110347.0,A,
308,npm,jsprim,0.08444266,,2022-10-24 14:42:01.372573,https://libraries.io/api/npm/jsprim,200.0,24.0,340.0,547450.0,https://github.com/joyent/node-jsprim,200.0,2022-10-24 14:42:02.985994,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-jsprim,200.0,,,,2022-10-24 14:42:09.772792,4.9,2022-10-24 14:42:24.155182,0.37773,1034.0,A,
309,npm,socket.io,0.08391625,,2022-10-24 14:42:24.442937,https://libraries.io/api/npm/socket.io,200.0,30.0,9756.0,228999.0,https://github.com/socketio/socket.io,200.0,2022-10-24 14:42:25.086792,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/socketio/socket.io,200.0,,,,2022-10-24 14:42:40.324048,5.3,2022-10-24 14:42:51.440602,0.70024,12580.0,A,
310,npm,array-unique,0.08249953,,2022-10-24 14:42:51.626497,https://libraries.io/api/npm/array-unique,200.0,23.0,527.0,768899.0,https://github.com/jonschlinkert/array-unique,200.0,2022-10-24 14:42:52.227845,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/array-unique,200.0,,,,2022-10-24 14:42:56.091852,4.6,2022-10-24 14:45:06.446652,0.09767,2.0,A,
311,npm,ts-node,0.0821296,,2022-10-24 14:45:06.816156,https://libraries.io/api/npm/ts-node,200.0,30.0,91759.0,143621.0,https://github.com/TypeStrong/ts-node,200.0,2022-10-24 14:45:07.415677,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/TypeStrong/ts-node,200.0,,,,2022-10-24 14:45:26.984813,5.9,2022-10-24 14:45:31.175086,0.64203,13529.0,A,
312,npm,is-date-object,0.081268445,,2022-10-24 14:45:31.360433,https://libraries.io/api/npm/is-date-object,200.0,21.0,218.0,439306.0,https://github.com/inspect-js/is-date-object,200.0,2022-10-24 14:45:31.964195,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/inspect-js/is-date-object,200.0,,,,2022-10-24 14:45:37.048454,4.4,2022-10-24 14:45:55.542166,0.20307,85.0,A,
313,npm,function-bind,0.08101037,,2022-10-24 14:45:55.763072,https://libraries.io/api/npm/function-bind,200.0,25.0,2160.0,562181.0,https://github.com/Raynos/function-bind,200.0,2022-10-24 14:45:56.410824,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Raynos/function-bind,200.0,,,,2022-10-24 14:46:04.143072,5.0,2022-10-24 14:46:22.747120,0.23907,2.0,A,
314,npm,@babel/types,0.0801797,27.0,2022-10-24 14:46:23.022191,https://libraries.io/api/npm/%40babel%2Ftypes,200.0,30.0,3374.0,310203.0,https://github.com/babel/babel,200.0,2022-10-24 11:55:23.252040,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/babel/babel,200.0,2017-01-26 23:47:40.775000+00:00,2017-07-01 02:31:39.019000+00:00,27.0,2022-10-24 12:38:10.927457,7.6,2022-10-24 12:38:16.545952,0.85496,95923.0,A,
315,npm,jsonfile,0.08003542,,2022-10-24 14:46:23.219267,https://libraries.io/api/npm/jsonfile,200.0,26.0,2953.0,408924.0,https://github.com/jprichardson/node-jsonfile,200.0,2022-10-24 14:46:23.894255,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jprichardson/node-jsonfile,200.0,,,,2022-10-24 14:46:36.888374,4.0,2022-10-24 14:46:40.844776,0.33856,94.0,A,
316,npm,@babel/preset-env,0.078715585,27.0,2022-10-24 14:46:41.073053,https://libraries.io/api/npm/%40babel%2Fpreset-env,200.0,32.0,124048.0,218708.0,https://github.com/babel/babel,200.0,2022-10-24 11:55:23.252040,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/babel/babel,200.0,2017-01-26 23:47:40.775000+00:00,2017-07-01 02:31:39.019000+00:00,27.0,2022-10-24 12:38:10.927457,7.6,2022-10-24 12:38:16.545952,0.85496,95923.0,A,
317,npm,classlist.js,0.0785563,,2022-10-24 14:46:41.264920,https://libraries.io/api/npm/classlist.js,200.0,21.0,407.0,2017.0,https://github.com/eligrey/classList.js,200.0,2022-10-24 14:46:41.932168,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eligrey/classList.js,200.0,,,,2022-10-24 14:46:51.263394,4.6,2022-10-24 14:47:01.020002,0.28488,53.0,A,
318,npm,swagger-ui-express,0.077662975,,2022-10-24 14:47:01.220124,https://libraries.io/api/npm/swagger-ui-express,200.0,23.0,789.0,1886.0,https://github.com/scottie1984/swagger-ui-express,200.0,2022-10-24 14:47:01.833071,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/scottie1984/swagger-ui-express,200.0,,,,2022-10-24 14:47:16.049628,5.2,2022-10-24 14:47:21.361689,0.50871,356.0,A,
319,npm,os-locale,0.077423275,,2022-10-24 14:47:21.555762,https://libraries.io/api/npm/os-locale,200.0,25.0,387.0,517439.0,https://github.com/sindresorhus/os-locale,200.0,2022-10-24 14:47:22.224018,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/os-locale,200.0,,,,2022-10-24 14:47:33.051454,4.5,2022-10-24 14:47:38.591708,0.32663,38.0,A,
320,npm,parse5,0.07530149,,2022-10-24 14:47:38.789417,https://libraries.io/api/npm/parse5,200.0,26.0,1812.0,304506.0,https://github.com/inikulin/parse5,200.0,2022-10-24 14:47:39.395635,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/inikulin/parse5,200.0,,,,2022-10-24 14:47:56.218869,6.6,2022-10-24 14:48:03.126036,0.53714,123.0,A,
321,npm,@material-ui/icons,0.074983,,2022-10-24 14:48:03.328578,https://libraries.io/api/npm/%40material-ui%2Ficons,200.0,28.0,5347.0,9601.0,https://github.com/mui-org/material-ui,200.0,2022-10-24 14:48:03.975572,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mui-org/material-ui,200.0,,,,2022-10-24 14:48:29.196028,6.9,2022-10-24 14:48:36.138690,0.84957,3073.0,A,
322,npm,history,0.073196895,,2022-10-24 14:48:36.360575,https://libraries.io/api/npm/history,200.0,27.0,5986.0,112790.0,https://github.com/remix-run/history,200.0,2022-10-24 14:48:36.967950,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/remix-run/history,200.0,,,,2022-10-24 14:48:52.853749,3.9,2022-10-24 14:48:59.189141,0.47944,115.0,A,
323,npm,csurf,0.0714097,,2022-10-24 14:48:59.420440,https://libraries.io/api/npm/csurf,200.0,22.0,461.0,23931.0,https://github.com/expressjs/csurf,200.0,2022-10-24 14:49:00.068927,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/csurf,200.0,,,,2022-10-24 14:49:11.291917,4.9,2022-10-24 14:49:16.615006,0.4172,58.0,A,
324,npm,@types/express,0.07051638,,2022-10-24 14:49:16.821029,https://libraries.io/api/npm/%40types%2Fexpress,200.0,30.0,19580.0,30368.0,https://github.com/DefinitelyTyped/DefinitelyTyped,200.0,2022-10-24 11:56:18.670612,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/DefinitelyTyped/DefinitelyTyped,200.0,,,,2022-10-24 12:44:37.793661,7.3,2022-10-24 12:44:42.301256,0.91282,185972.0,A,
325,npm,cacache,0.070349306,,2022-10-24 14:49:17.041260,https://libraries.io/api/npm/cacache,200.0,24.0,402.0,300258.0,https://github.com/npm/cacache,200.0,2022-10-24 14:49:17.653776,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/npm/cacache,200.0,,,,2022-10-24 14:49:32.197282,5.6,2022-10-24 14:49:39.817777,0.52993,219.0,A,
326,npm,fs-minipass,0.06921443,,2022-10-24 14:49:40.001214,https://libraries.io/api/npm/fs-minipass,200.0,21.0,94.0,176911.0,https://github.com/npm/fs-minipass,200.0,2022-10-24 14:49:40.329533,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/npm/fs-minipass,200.0,,,,2022-10-24 14:49:46.358676,4.6,2022-10-24 14:50:01.920874,0.29699,108.0,A,
327,npm,normalize.css,0.065868184,,2022-10-24 14:50:02.108072,https://libraries.io/api/npm/normalize.css,404.0,,,,,,,,,,,,,,,,,A,
328,npm,json-stringify-safe,0.06398904,,2022-10-24 14:50:02.286144,https://libraries.io/api/npm/json-stringify-safe,200.0,25.0,1532.0,563295.0,https://github.com/isaacs/json-stringify-safe,200.0,2022-10-24 14:50:02.896107,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/json-stringify-safe,200.0,,,,2022-10-24 14:50:07.753562,5.0,2022-10-24 14:50:17.835116,0.12526,0.0,A,
329,npm,send,0.06259128,,2022-10-24 14:50:18.201267,https://libraries.io/api/npm/send,200.0,24.0,1246.0,556379.0,https://github.com/pillarjs/send,200.0,2022-10-24 14:50:18.815498,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pillarjs/send,200.0,,,,2022-10-24 14:50:30.524911,4.3,2022-10-24 14:50:35.994521,0.41803,135.0,A,
330,npm,parseurl,0.06256584,,2022-10-24 14:50:36.182539,https://libraries.io/api/npm/parseurl,200.0,25.0,1143.0,578045.0,https://github.com/pillarjs/parseurl,200.0,2022-10-24 14:50:36.872162,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pillarjs/parseurl,200.0,,,,2022-10-24 14:50:42.006603,3.9,2022-10-24 14:50:45.134526,0.2798,5.0,A,
331,npm,agent-base,0.06197592,,2022-10-24 14:50:45.320952,https://libraries.io/api/npm/agent-base,200.0,22.0,193.0,162848.0,https://github.com/TooTallNate/node-agent-base,200.0,2022-10-24 14:50:45.923996,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/TooTallNate/node-agent-base,200.0,,,,2022-10-24 14:50:55.433750,3.5,2022-10-24 14:51:00.776205,0.35692,31.0,A,
332,npm,asn1,0.06143935,,2022-10-24 14:51:00.970210,https://libraries.io/api/npm/asn1,200.0,24.0,348.0,701708.0,https://github.com/joyent/node-asn1,200.0,2022-10-24 14:51:01.661982,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-asn1,200.0,,,,2022-10-24 14:51:10.411096,5.1,2022-10-24 14:51:24.916565,0.22144,0.0,A,
333,npm,unexpected-bluebird,0.061307397,,2022-10-24 14:51:25.101039,https://libraries.io/api/npm/unexpected-bluebird,200.0,15.0,3.0,196.0,https://github.com/petkaantonov/bluebird,200.0,2022-10-24 13:13:00.771591,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/petkaantonov/bluebird,200.0,,,,2022-10-24 13:13:16.528397,4.5,2022-10-24 13:13:32.788129,0.61211,1374.0,A,
334,npm,verror,0.060912408,,2022-10-24 14:51:25.289817,https://libraries.io/api/npm/verror,200.0,25.0,967.0,509070.0,https://github.com/joyent/node-verror,200.0,2022-10-24 14:51:25.942294,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-verror,200.0,,,,2022-10-24 14:51:33.691237,5.0,2022-10-24 14:51:56.467341,0.27259,0.0,A,
335,npm,wordwrap,0.06000471,,2022-10-24 14:51:56.708195,https://libraries.io/api/npm/wordwrap,404.0,,,,,,,,,,,,,,,,,A,
336,npm,@testing-library/jest-dom,0.05979648,,2022-10-24 14:51:56.903022,https://libraries.io/api/npm/%40testing-library%2Fjest-dom,200.0,25.0,21778.0,1662.0,https://github.com/testing-library/jest-dom,200.0,2022-10-24 14:51:57.394196,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/testing-library/jest-dom,200.0,,,,2022-10-24 14:52:14.420525,5.6,2022-10-24 14:52:18.477686,0.60182,10628.0,A,
337,npm,doctrine,0.05804017,,2022-10-24 14:52:18.732747,https://libraries.io/api/npm/doctrine,200.0,26.0,654.0,368043.0,https://github.com/eslint/doctrine,200.0,2022-10-24 14:52:19.380923,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eslint/doctrine,200.0,,,,2022-10-24 14:52:34.961816,6.1,2022-10-24 14:54:50.779047,0.26766,0.0,A,
338,npm,bcrypt,0.05800983,,2022-10-24 14:54:51.005762,https://libraries.io/api/npm/bcrypt,200.0,26.0,2888.0,35802.0,https://github.com/kelektiv/node.bcrypt.js,200.0,2022-10-24 14:54:51.811912,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/kelektiv/node.bcrypt.js,200.0,,,,2022-10-24 14:55:07.234378,5.0,2022-10-24 14:55:11.919166,0.58684,3678.0,A,
339,npm,file-type,0.056685783,,2022-10-24 14:55:12.113340,https://libraries.io/api/npm/file-type,404.0,,,,,,,,,,,,,,,,,A,
340,npm,content-disposition,0.056628685,,2022-10-24 14:55:12.303651,https://libraries.io/api/npm/content-disposition,200.0,24.0,501.0,586316.0,https://github.com/jshttp/content-disposition,200.0,2022-10-24 14:55:12.919377,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/content-disposition,200.0,,,,2022-10-24 14:55:18.775701,3.7,2022-10-24 14:55:26.253128,0.2075,14.0,A,
341,npm,@testing-library/user-event,0.054883193,,2022-10-24 14:55:26.518142,https://libraries.io/api/npm/%40testing-library%2Fuser-event,200.0,25.0,15222.0,635.0,https://github.com/testing-library/user-event,200.0,2022-10-24 14:55:27.127139,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/testing-library/user-event,200.0,,,,2022-10-24 14:55:43.197351,4.9,2022-10-24 14:56:05.488742,0.6434,2468.0,A,
342,npm,http-signature,0.053719733,,2022-10-24 14:56:05.683127,https://libraries.io/api/npm/http-signature,200.0,26.0,409.0,570762.0,https://github.com/joyent/node-http-signature,200.0,2022-10-24 14:56:06.293646,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-http-signature,200.0,,,,2022-10-24 14:56:23.116560,5.6,2022-10-24 14:56:27.453021,0.2608,0.0,A,
343,npm,argparse,0.053637102,,2022-10-24 14:56:27.655670,https://libraries.io/api/npm/argparse,200.0,26.0,1517.0,726419.0,https://github.com/nodeca/argparse,200.0,2022-10-24 14:56:28.342193,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodeca/argparse,200.0,,,,2022-10-24 14:56:39.348614,4.4,2022-10-24 14:57:24.294082,0.37437,59.0,A,
344,npm,lodash.debounce,0.053543206,,2022-10-24 14:57:24.615213,https://libraries.io/api/npm/lodash.debounce,200.0,27.0,3052.0,160520.0,https://github.com/lodash/lodash,200.0,2022-10-24 11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200.0,,,,2022-10-24 12:35:14.405477,4.4,2022-10-24 12:37:08.135084,0.65658,67133.0,A,
345,npm,del-symlinks,0.05283094,,2022-10-24 14:57:24.812921,https://libraries.io/api/npm/del-symlinks,200.0,8.0,8.0,1.0,https://github.com/iguntur/del-symlinks,200.0,2022-10-24 14:57:25.314559,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/iguntur/del-symlinks,200.0,,,,2022-10-24 14:57:28.794746,4.6,2022-10-24 14:59:39.250332,0.05349,0.0,A,
346,npm,@testing-library/react,0.051756557,,2022-10-24 14:59:39.579745,https://libraries.io/api/npm/%40testing-library%2Freact,200.0,26.0,25810.0,2707.0,https://github.com/testing-library/react-testing-library,200.0,2022-10-24 14:59:40.313599,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/testing-library/react-testing-library,200.0,,,,2022-10-24 14:59:57.118722,5.3,2022-10-24 15:02:10.092547,0.50358,0.0,A,
347,npm,estraverse,0.05165961,,2022-10-24 15:02:10.311158,https://libraries.io/api/npm/estraverse,200.0,26.0,1593.0,586037.0,https://github.com/estools/estraverse,200.0,2022-10-24 15:02:11.040498,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/estools/estraverse,200.0,,,,2022-10-24 15:02:26.401721,4.9,2022-10-24 15:03:02.124864,0.3573,57.0,A,
348,npm,extglob,0.050679974,,2022-10-24 15:03:02.319825,https://libraries.io/api/npm/extglob,200.0,22.0,314.0,649919.0,https://github.com/micromatch/extglob,200.0,2022-10-24 15:03:02.967567,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/extglob,200.0,,,,2022-10-24 15:03:09.487959,5.1,2022-10-24 15:04:17.072348,0.20303,9.0,A,
349,npm,path-parse,0.050337374,,2022-10-24 15:04:17.299103,https://libraries.io/api/npm/path-parse,200.0,24.0,358.0,552565.0,https://github.com/jbgutierrez/path-parse,200.0,2022-10-24 15:04:17.945548,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jbgutierrez/path-parse,200.0,,,,2022-10-24 15:04:23.324349,4.4,2022-10-24 15:06:33.981967,0.3683,30271.0,A,
350,npm,expand-brackets,0.04905279,,2022-10-24 15:06:34.255960,https://libraries.io/api/npm/expand-brackets,200.0,22.0,306.0,652201.0,https://github.com/micromatch/expand-brackets,200.0,2022-10-24 15:06:35.031812,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/expand-brackets,200.0,,,,2022-10-24 15:06:40.792373,5.1,2022-10-24 15:07:21.681931,0.20679,4.0,A,
351,npm,p-map,0.04897153,,2022-10-24 15:07:21.865476,https://libraries.io/api/npm/p-map,200.0,13.0,0.0,0.0,https://github.com/sindresorhus/p-map,200.0,2022-10-24 15:07:22.601378,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-map,200.0,,,,2022-10-24 15:07:33.311843,4.5,2022-10-24 15:09:52.502720,0.2348,0.0,A,
352,npm,aws-sign2,0.048674744,,2022-10-24 15:09:52.816051,https://libraries.io/api/npm/aws-sign2,200.0,21.0,300.0,691495.0,https://github.com/mikeal/aws-sign,200.0,2022-10-24 15:09:53.554398,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mikeal/aws-sign,200.0,,,,2022-10-24 15:09:59.636275,4.6,2022-10-24 15:12:10.964471,0.24962,22.0,A,
353,npm,fsevents,0.04854635,,2022-10-24 15:12:11.185909,https://libraries.io/api/npm/fsevents,404.0,,,,,,,,,,,,,,,,,A,
354,npm,is-obj,0.048359632,,2022-10-24 15:12:11.374288,https://libraries.io/api/npm/is-obj,200.0,11.0,0.0,0.0,https://github.com/sindresorhus/is-obj,200.0,2022-10-24 15:12:11.860485,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/is-obj,200.0,,,,2022-10-24 15:12:16.217940,4.4,2022-10-24 15:12:36.729125,0.17859,11.0,A,
355,npm,spdx-correct,0.047580224,,2022-10-24 15:12:36.917209,https://libraries.io/api/npm/spdx-correct,200.0,22.0,401.0,526646.0,https://github.com/jslicense/spdx-correct.js,200.0,2022-10-24 15:12:37.373783,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jslicense/spdx-correct.js,200.0,,,,2022-10-24 15:12:45.717327,3.7,2022-10-24 15:13:01.753868,0.25515,77.0,A,
356,npm,connect-flash,0.04326997,,2022-10-24 15:13:01.982933,https://libraries.io/api/npm/connect-flash,200.0,21.0,608.0,30040.0,https://github.com/jaredhanson/connect-flash,200.0,2022-10-24 15:13:02.918500,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jaredhanson/connect-flash,200.0,,,,2022-10-24 15:13:07.907193,4.6,2022-10-24 15:13:15.605406,0.08208,0.0,A,
357,npm,es6-promise,0.042641923,,2022-10-24 15:13:15.798977,https://libraries.io/api/npm/es6-promise,404.0,,,,,,,,,,,,,,,,,A,
358,npm,range-parser,0.04256743,,2022-10-24 15:13:15.981745,https://libraries.io/api/npm/range-parser,200.0,25.0,540.0,568833.0,https://github.com/jshttp/range-parser,200.0,2022-10-24 15:13:16.600226,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/range-parser,200.0,,,,2022-10-24 15:13:22.511306,4.7,2022-10-24 15:13:30.064398,0.28505,7.0,A,
359,npm,https-proxy-agent,0.042098295,,2022-10-24 15:13:30.376293,https://libraries.io/api/npm/https-proxy-agent,200.0,26.0,1217.0,131881.0,https://github.com/TooTallNate/node-https-proxy-agent,200.0,2022-10-24 15:13:31.071767,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/TooTallNate/node-https-proxy-agent,200.0,,,,2022-10-24 15:13:40.333792,3.6,2022-10-24 15:13:47.903870,0.48741,7602.0,A,
