,platform,name,appendix,version,major_version,release_datetime,release_year,deps_count,dir_deps_count,trans_deps_count,max_depth,own_vulns_count,dep_vulns_hist_count_with_test,dep_vulns_hist_count_wo_test,dep_vulns_count_with_test,dep_vulns_count_wo_test,dep_vulns_low_with_test,dep_vulns_low_wo_test,dep_vulns_medium_with_test,dep_vulns_medium_wo_test,dep_vulns_high_with_test,dep_vulns_high_wo_test,dep_vulns_critical_with_test,dep_vulns_critical_wo_test,dep_vulns_unknown_with_test,dep_vulns_unknown_wo_test
274,maven,org.junit.platform:junit-platform-commons,B,1.9.1,1,2022-09-20 20:34:31.000,2022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,maven,org.junit.platform:junit-platform-engine,B,1.9.1,1,2022-09-20 20:34:35.000,2022,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,maven,org.jvnet.staxex:stax-ex,B,2.1.0,2,2022-02-17 13:10:32.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,maven,org.kie.modules:org-apache-poi,B,6.5.0.Final,6,2016-10-18 18:15:09.000,2016,10.0,5.0,5.0,3.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
278,maven,org.kie.modules:org-apache-velocity-main,B,6.5.0.Final,6,2016-10-18 18:13:57.000,2016,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,maven,org.kie.modules:org-codehaus-woodstox-main,B,6.5.0.Final,6,2016-10-18 18:14:56.000,2016,11.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,maven,org.lz4:lz4-java,D,1.8.0,1,2021-06-19 08:31:34.000,2021,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,maven,org.mapstruct:mapstruct,D,1.5.3.Final,1,2022-10-07 20:15:03.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,maven,org.mockito:mockito-core,B,4.8.1,4,2022-10-17 22:31:57.000,2022,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,maven,org.mockito:mockito-junit-jupiter,B,4.8.1,4,2022-10-17 22:32:03.000,2022,8.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,maven,org.mortbay.jetty:jetty-util,D,6.1.26,6,2010-11-10 22:38:10.000,2010,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,maven,org.mortbay.jetty:servlet-api-2.5,D,6.1H.14.1,6,2009-01-14 16:39:29.000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,maven,org.mybatis:mybatis-guice,B,3.17,3,2022-02-19 01:08:50.000,2022,59.0,30.0,29.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,maven,org.n52.arctic-sea:svalbard-xmlbeans,B,9.8.0,9,2022-09-06 16:02:39.000,2022,122.0,71.0,51.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
288,maven,org.nuiton.js:nuiton-js-angular-ui-bootstrap,B,0.11.0-2,0,2014-05-14 10:25:45.000,2014,14.0,3.0,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,maven,org.objenesis:objenesis,B,3.3,3,2022-08-01 00:30:11.000,2022,9.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,maven,org.opentest4j:opentest4j,B,1.2.0,1,2019-06-06 21:24:33.000,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,maven,org.ow2.asm:asm,B,9.4,9,2022-10-02 09:17:11.826,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,maven,org.ow2.asm:asm-analysis,D,9.4,9,2022-10-02 09:17:14.898,2022,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,maven,org.ow2.asm:asm-commons,B,9.4,9,2022-10-02 09:17:18.125,2022,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,maven,org.ow2.asm:asm-tree,D,9.4,9,2022-10-02 09:17:22.690,2022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,maven,org.ow2.asm:asm-util,D,9.4,9,2022-10-02 09:17:25.939,2022,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,maven,org.powermock:powermock-classloading-objenesis,B,2.0.9,2,2020-11-01 21:40:54.000,2020,8.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,maven,org.projectlombok:lombok,B,1.18.24,1,2022-04-18 04:25:10.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,maven,org.reactivestreams:reactive-streams,B,1.0.4,1,2022-05-22 22:41:08.000,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,maven,org.reflections:reflections,D,0.10.2,0,2021-10-25 16:23:23.000,2021,16.0,10.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
300,maven,org.scala-lang:scala-compiler,B,2.13.10,2,2022-10-08 20:20:08.000,2022,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,maven,org.skyscreamer:jsonassert,B,1.5.1,1,2022-07-04 21:28:21.000,2022,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,maven,org.slf4j:jcl-over-slf4j,B,2.0.3,2,2022-09-28 12:19:26.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,maven,org.slf4j:jcl104-over-slf4j,B,1.5.11,1,2010-02-25 12:51:42.000,2010,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,maven,org.slf4j:jul-to-slf4j,B,2.0.3,2,2022-09-28 12:19:46.000,2022,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,maven,org.slf4j:log4j-over-slf4j,B,2.0.3,2,2022-09-28 12:19:36.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,maven,org.slf4j:slf4j-api,B,2.0.3,2,2022-09-28 12:18:09.000,2022,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,maven,org.slf4j:slf4j-log4j12,B,2.0.3,2,2022-09-28 12:18:56.000,2022,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,maven,org.slf4j:slf4j-simple,F,2.0.3,2,2022-09-28 12:18:21.000,2022,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
